6;6;5;5;6
5;6;7;6;5
5;6;6;5;5
6;5;5;6;6
5;5;7;7;6
6;5;5;5;5
6;5;6;7;5
7;6;5;6;5
6;7;6;5;6
7;6;5;5;5
6;5;6;5;5
5;7;6;5;5
6;7;6;5;7
5;7;7;6;6
5;6;5;6;5
5;5;7;5;6
7;7;6;5;5
5;5;7;7;6
5;6;6;7;5
6;6;6;6;7
6;5;5;6;7
7;5;6;6;5
6;7;5;5;6
5;6;7;6;7
6;6;7;5;7
6;6;5;6;5
8;7;6;5;6
6;6;6;5;5
6;6;6;7;6
6;5;6;6;6
5;5;6;6;6
5;5;6;5;7
5;5;6;5;5
5;6;7;7;6
5;6;6;5;7
6;5;5;7;7
8;6;6;7;6
6;6;7;7;6
5;7;6;6;7
6;7;7;7;6
5;6;6;6;6
6;7;6;5;6
6;6;6;6;7
8;6;7;6;6
8;6;7;5;6
6;6;5;5;7
6;7;5;6;7
5;7;5;5;5
7;6;7;7;6
6;6;6;6;5
6;6;6;6;5
6;5;6;7;5
5;5;6;6;7
6;5;7;7;5
6;5;7;6;5
7;6;5;6;5
5;5;6;5;7
6;5;7;8;5
6;7;7;7;7
8;6;7;7;6
7;6;6;5;6
6;5;5;5;5
5;5;5;5;6
5;5;6;5;7
6;7;7;5;5
5;7;6;6;6
6;6;6;5;6
6;6;6;6;6
6;6;5;7;6
5;6;6;5;6
5;6;6;6;7
6;7;6;6;6
6;7;7;6;5
6;7;5;7;6
5;6;5;6;5
5;5;5;7;7
6;5;5;7;6
5;6;7;5;6
5;6;6;5;7
6;6;7;6;6
5;7;6;6;6
6;6;5;5;5
6;5;7;6;6
5;6;5;6;7
7;5;8;5;8
6;7;7;6;6
5;6;7;6;5
5;5;7;7;6
5;8;5;6;5
6;5;7;7;7
5;7;6;6;5
6;6;6;7;6
6;6;5;7;6
6;6;7;6;6
5;5;7;6;8
6;6;6;7;5
5;5;7;6;6
6;6;5;7;6
5;6;7;7;5
6;6;6;6;5
