4;4;9;6;6
3;6;6;5;6
6;4;4;8;9
4;4;3;4;3
4;3;3;4;3
5;8;4;3;4
9;4;3;3;4
4;3;4;4;3
4;4;3;3;3
3;4;9;8;6
6;3;4;6;4
3;8;4;6;6
6;8;8;4;8
3;6;4;3;8
4;8;5;3;9
6;9;6;3;4
4;3;8;6;4
6;4;9;4;9
6;3;3;6;3
5;6;4;3;4
4;5;4;4;6
3;6;6;3;3
6;4;3;3;4
4;4;3;9;4
4;4;3;4;8
4;4;4;6;6
4;6;3;6;4
4;4;6;3;4
6;4;3;3;6
6;9;6;6;6
6;6;8;9;6
3;6;6;4;6
3;3;9;6;3
6;3;3;3;3
4;3;6;3;8
9;3;4;4;4
8;3;9;6;3
4;6;9;4;4
3;3;6;6;8
3;6;8;6;6
3;6;4;6;4
4;4;6;4;6
4;4;3;6;6
8;3;3;8;3
6;3;3;4;9
4;3;4;6;4
4;6;4;3;8
5;3;4;4;3
3;8;3;3;6
6;9;5;4;6
3;6;6;8;6
6;9;3;4;4
6;6;3;3;9
3;6;8;6;3
9;4;4;4;4
6;8;9;9;4
8;3;6;4;6
4;6;6;3;4
3;3;6;8;4
5;4;4;8;6
4;3;3;3;3
4;8;6;8;5
4;4;4;8;6
4;5;8;4;3
8;4;3;6;4
4;6;3;8;6
4;3;9;8;9
3;9;6;3;4
4;3;6;4;6
3;3;3;6;3
4;3;3;4;4
3;6;3;4;6
4;3;4;3;5
3;4;3;4;3
3;4;6;6;3
3;4;4;3;4
3;4;9;3;4
6;6;3;4;3
3;9;6;4;6
3;3;9;4;4
6;4;3;8;9
6;3;9;9;6
4;4;5;3;3
6;3;3;3;6
3;3;6;8;6
3;4;8;6;3
8;4;5;3;8
4;3;4;8;6
6;4;6;4;4
6;4;8;8;9
4;6;9;6;8
3;8;3;6;9
5;3;8;6;4
3;6;3;4;8
6;4;3;4;3
3;6;3;3;9
8;6;3;8;3
6;4;3;4;9
9;4;4;4;6
4;6;4;3;3
