9;8;8;10;7
8;7;7;8;11
11;7;14;11;12
8;9;12;7;10
10;9;8;11;11
13;13;12;8;8
7;8;10;9;9
11;8;12;10;7
11;12;9;10;9
10;9;7;6;12
9;11;13;12;9
10;10;14;9;10
7;10;8;11;9
8;7;12;9;9
10;8;9;12;10
11;10;13;12;8
7;12;12;8;11
9;9;11;8;7
7;8;7;9;6
13;11;7;11;10
7;8;10;12;12
12;11;8;10;8
10;8;13;10;10
9;9;12;6;12
8;12;7;11;12
12;12;6;12;9
11;12;12;13;9
12;11;8;12;7
11;6;8;11;13
11;6;9;11;8
12;8;9;11;9
12;12;7;13;10
8;12;10;6;10
8;7;7;12;12
11;11;7;11;11
9;8;9;10;10
9;12;11;10;12
8;8;6;9;11
11;10;12;8;10
8;12;11;12;7
8;9;9;10;7
8;11;11;12;6
9;6;10;7;9
10;10;8;11;11
11;9;7;8;13
11;12;10;8;12
9;11;11;8;7
6;7;12;11;9
12;7;10;12;7
11;12;10;12;12
13;9;12;12;9
13;8;9;9;8
7;12;8;9;8
11;8;8;12;13
7;13;6;10;10
8;7;7;9;8
13;10;8;11;12
11;10;11;8;12
12;9;9;6;11
8;12;12;9;13
9;10;9;9;8
8;13;13;9;10
8;9;11;9;9
11;7;13;13;12
12;10;7;6;11
8;8;9;12;9
11;6;8;12;7
11;11;9;8;9
10;12;12;9;8
12;7;8;7;12
8;12;9;10;12
8;11;9;9;9
8;10;13;10;8
11;9;6;8;12
8;10;7;11;9
9;8;7;10;8
10;7;13;9;9
11;8;7;11;13
13;7;10;6;8
8;9;13;10;9
7;9;9;7;6
11;9;9;12;11
11;10;8;10;10
12;13;6;6;12
11;9;6;13;10
8;13;11;10;13
7;7;9;9;7
9;8;9;7;12
11;11;13;10;12
11;9;9;12;9
11;9;12;13;8
8;8;13;8;9
9;12;12;12;11
8;8;8;11;10
8;9;8;8;11
7;12;8;9;11
10;11;11;6;7
11;11;12;13;8
9;10;7;11;11
11;6;6;11;10
