20;13;15;20;16
20;18;23;16;16
18;17;20;16;22
12;17;18;12;16
28;17;17;18;15
12;21;13;13;16
14;12;20;14;17
15;20;14;16;13
16;20;20;14;12
18;12;16;15;17
12;14;14;10;12
16;14;16;17;15
15;17;14;15;24
14;14;14;16;15
16;16;14;14;16
12;20;15;16;18
12;14;10;20;14
12;12;16;14;14
18;18;16;16;21
18;12;16;14;17
13;28;10;17;14
14;15;12;15;18
18;18;13;14;15
14;19;14;13;16
13;16;14;21;23
18;21;14;20;18
19;15;16;16;17
17;14;19;16;16
15;15;17;20;15
18;19;14;16;15
26;18;14;14;14
12;19;18;13;26
13;15;14;17;15
14;19;24;16;15
17;12;18;12;15
28;18;13;18;18
16;14;12;15;20
17;14;10;16;16
12;15;10;14;14
16;16;17;17;16
17;12;18;12;28
18;17;15;13;17
17;16;18;17;24
15;14;16;12;16
14;17;20;12;14
20;15;16;24;17
17;14;15;15;19
21;17;12;12;14
12;20;12;14;14
12;14;12;21;22
16;12;14;22;12
16;17;17;20;14
16;20;17;20;15
20;15;16;14;21
13;21;20;16;12
13;18;12;20;19
20;13;13;15;18
12;18;18;17;18
14;16;14;16;16
14;14;12;15;15
17;14;18;20;16
24;18;14;26;16
16;14;15;14;24
20;10;18;25;15
16;15;18;20;18
14;14;16;20;14
12;24;14;12;20
20;16;12;12;14
17;18;12;12;18
16;13;15;13;21
20;19;16;16;17
14;13;13;15;22
20;16;18;12;17
12;12;16;14;14
12;16;14;14;14
19;16;15;13;15
18;12;12;15;13
21;14;17;14;12
26;21;14;16;18
18;22;19;16;14
20;12;15;14;12
18;14;16;14;17
14;18;13;16;19
18;15;16;18;28
13;18;19;16;18
14;15;14;18;15
19;14;12;16;21
16;21;14;18;12
17;15;14;16;16
15;18;14;12;18
16;16;12;15;13
12;15;13;16;12
20;12;18;15;15
16;14;18;18;15
14;10;19;16;26
17;12;19;13;12
12;17;15;17;18
16;14;12;21;17
16;16;13;16;14
15;17;22;16;16
