18;11;15;21;15
20;18;23;19;17
20;13;19;19;20
10;19;15;13;17
28;20;20;17;13
16;23;12;12;20
12;8;17;15;17
15;18;14;15;17
18;20;22;14;10
18;11;17;14;15
8;15;13;8;10
13;13;15;14;14
12;14;15;18;20
14;14;14;19;18
20;14;12;18;19
12;20;18;13;20
12;14;8;22;18
13;10;12;14;14
22;20;20;19;22
22;10;20;18;19
13;26;8;19;18
11;13;8;12;14
17;19;14;18;17
17;20;13;14;19
14;20;14;24;20
16;20;14;18;20
17;18;17;20;20
17;10;17;16;11
15;14;14;22;14
20;18;15;12;12
26;18;12;11;14
8;20;22;11;24
11;14;14;21;13
12;17;20;17;15
12;10;16;10;11
26;18;14;16;17
16;14;10;16;20
17;13;8;14;17
11;13;8;14;14
12;16;16;19;12
18;10;16;10;28
18;17;14;14;18
20;18;18;15;24
15;12;15;10;14
18;18;22;10;12
17;11;14;24;18
18;12;15;12;19
21;19;12;12;14
16;16;10;14;14
10;11;10;20;18
20;11;11;22;8
14;19;18;22;14
17;20;17;20;18
20;18;18;18;19
13;21;22;12;10
14;18;10;20;18
16;13;12;15;20
8;14;22;19;20
18;20;11;15;15
18;14;13;16;14
17;13;15;22;20
22;13;12;26;16
19;14;15;12;22
20;8;20;25;17
15;16;21;22;19
14;16;19;23;13
11;26;12;10;21
18;18;8;10;18
19;17;10;12;15
13;12;18;15;23
20;17;15;18;18
15;13;13;15;18
20;20;18;11;19
8;13;16;14;14
8;14;12;13;18
19;14;13;14;17
20;10;10;14;12
15;10;18;11;10
26;23;14;20;16
19;20;18;13;11
18;13;16;14;10
19;18;19;15;17
13;16;11;16;16
20;16;12;17;26
13;20;19;16;18
12;12;14;20;14
18;18;13;14;23
14;22;18;14;8
16;17;14;16;12
14;20;14;14;21
19;16;12;15;14
10;11;11;14;10
20;10;17;15;15
19;12;17;16;20
14;8;19;14;26
15;8;17;14;10
12;17;12;18;18
13;14;8;23;17
18;20;13;12;14
15;19;20;14;18
