6;8;6;6;8
12;6;8;12;6
8;8;8;8;6
8;8;8;8;11
8;8;8;6;6
10;8;8;8;8
6;8;9;8;9
9;6;6;8;8
8;6;11;8;8
6;6;11;8;8
6;8;8;8;8
8;10;8;8;8
6;8;6;8;8
8;8;8;6;6
8;8;8;8;6
8;6;6;8;6
6;8;8;6;6
6;8;8;8;6
8;12;6;8;8
6;10;6;8;6
6;11;6;6;6
6;6;8;6;6
8;10;8;6;6
8;8;6;10;6
8;6;6;8;6
8;8;8;6;10
8;8;6;10;6
8;8;6;8;12
6;8;6;6;12
8;6;8;8;6
6;8;11;8;6
6;8;8;12;6
12;12;8;6;8
10;12;6;6;8
8;6;9;6;6
8;8;8;12;12
6;8;8;6;9
8;8;6;10;10
6;8;8;6;12
6;8;10;6;6
8;8;8;8;6
6;6;10;6;6
8;6;6;6;6
6;8;6;8;6
8;8;8;8;8
8;10;12;8;6
8;6;8;6;6
8;11;8;6;10
6;6;8;8;8
8;6;8;8;6
8;6;6;6;10
11;6;6;8;6
8;11;6;8;8
8;8;8;8;8
8;6;6;10;8
8;6;8;6;8
10;10;8;6;8
6;12;6;12;8
6;8;8;6;6
8;6;8;6;8
8;8;6;8;8
8;6;8;8;6
8;6;6;8;8
6;12;9;6;12
6;6;6;9;6
6;10;12;8;10
10;6;6;8;8
8;9;8;8;12
8;8;6;8;6
8;10;8;8;6
8;8;8;6;6
12;8;6;6;8
6;6;9;8;12
6;6;6;6;8
8;8;8;6;9
6;6;6;6;6
8;8;6;12;6
6;6;8;8;8
11;6;10;6;6
10;6;10;6;6
6;6;6;6;6
6;6;6;8;6
8;8;6;8;8
8;8;8;12;8
12;6;8;11;8
6;8;8;8;8
12;8;8;8;8
6;8;12;10;10
8;6;8;12;11
6;12;6;8;12
6;8;6;12;6
6;8;6;6;10
6;8;6;12;10
6;10;6;8;6
6;8;8;10;8
8;6;6;6;8
12;6;6;12;12
12;8;8;6;8
8;6;6;8;8
6;12;6;8;6
