16;22;16;16;13
18;14;14;20;14
22;20;16;13;15
21;18;13;16;12
10;14;15;25;27
15;20;19;12;15
20;14;14;20;15
13;24;17;14;14
21;11;10;17;21
23;17;16;20;11
14;14;15;17;19
14;18;12;17;8
14;12;11;19;14
12;13;25;14;14
20;15;16;16;17
21;16;15;11;16
14;16;20;10;24
14;19;16;17;16
15;20;17;14;8
16;13;20;20;13
13;21;14;20;16
18;16;17;15;14
17;13;18;19;16
15;15;21;15;14
16;14;14;16;18
18;15;18;14;11
21;14;20;19;13
14;17;14;16;19
18;17;19;13;11
14;13;20;11;13
20;13;12;9;13
16;14;11;8;17
19;14;17;17;24
14;9;16;18;14
20;19;10;11;14
15;20;15;19;17
16;14;19;14;16
15;16;14;18;13
11;13;13;16;23
14;21;14;16;18
23;14;23;18;19
16;17;20;14;19
21;11;19;19;13
16;21;19;16;20
23;14;13;19;14
8;21;9;18;18
14;12;14;18;21
17;16;18;13;23
19;21;18;14;18
19;9;20;18;11
17;24;14;13;14
14;19;13;18;16
14;12;11;18;16
14;19;21;18;19
20;12;14;20;14
22;18;16;20;9
20;18;16;21;14
17;14;17;13;11
25;21;20;15;15
20;19;11;19;15
10;14;17;12;15
17;13;16;17;16
17;18;14;9;11
17;15;14;17;16
19;12;17;19;12
24;12;14;9;19
14;15;17;15;18
16;16;14;13;15
14;19;23;12;24
19;16;18;12;16
15;14;14;13;19
16;12;13;10;11
14;20;17;15;22
17;15;20;20;17
14;14;14;8;17
20;20;17;13;17
14;21;9;12;12
16;18;14;21;17
14;15;14;17;14
11;17;14;21;19
15;17;17;14;9
17;11;16;8;16
15;15;14;12;16
20;19;19;17;14
19;21;12;10;16
12;10;10;19;14
23;11;23;14;12
18;12;16;15;17
11;11;15;12;17
16;19;19;17;13
17;17;14;19;23
21;13;11;18;15
20;16;12;15;8
12;25;11;9;14
11;18;16;14;24
20;18;12;16;10
19;16;16;19;19
20;15;14;13;15
14;14;13;19;14
23;10;14;20;20
