16;15;16;16;14
24;17;19;16;16
17;15;18;17;20
20;18;20;14;16
22;16;16;22;18
17;19;18;19;20
12;16;13;15;24
24;12;15;19;22
15;16;16;15;19
17;13;17;16;15
14;18;17;19;16
19;20;13;22;14
19;20;18;18;17
18;15;16;13;23
19;25;14;18;20
17;18;20;24;18
18;17;19;19;20
17;18;21;20;13
13;14;16;24;22
17;20;17;19;14
14;16;11;15;13
20;16;15;14;22
18;14;15;15;23
19;16;19;23;12
18;17;24;14;14
23;19;13;17;19
16;14;13;21;15
23;11;16;18;22
23;18;15;22;19
13;20;17;21;17
17;15;22;18;19
24;17;21;14;19
26;24;15;23;23
19;15;16;22;18
17;24;20;16;18
21;20;17;14;18
23;16;17;22;24
18;14;13;17;16
24;23;16;16;18
23;21;26;17;18
20;18;19;21;22
18;21;18;17;23
17;17;18;16;21
16;13;27;24;20
17;13;21;13;22
15;15;25;14;17
17;16;24;16;19
20;25;13;17;16
12;12;16;16;19
25;22;18;21;16
21;18;22;14;19
17;16;17;14;21
24;16;21;17;19
24;18;21;18;16
15;20;15;17;19
15;22;13;18;19
21;22;18;20;19
18;26;16;14;13
11;16;19;14;27
18;19;16;20;16
19;15;20;20;19
14;12;23;13;17
18;20;18;22;20
20;13;16;14;21
24;17;16;14;21
20;12;18;19;19
18;24;15;18;17
21;17;16;15;22
20;24;16;16;13
19;15;17;18;21
15;16;15;21;16
16;15;23;13;12
21;25;15;20;26
19;18;14;21;21
20;17;17;18;18
22;15;17;16;13
26;15;16;13;21
17;18;19;14;17
14;21;25;17;16
20;15;18;13;21
19;13;22;17;21
19;14;17;21;20
20;14;14;16;14
19;25;26;13;21
20;15;18;18;21
17;15;16;16;20
20;16;16;18;17
17;14;14;20;18
26;17;16;25;14
18;18;20;14;17
20;16;13;23;18
19;16;15;20;17
12;14;16;18;13
22;13;18;21;21
17;22;15;17;22
17;19;14;16;18
18;28;17;22;14
19;12;17;15;20
14;22;13;15;20
23;22;18;28;18
