8;6;6;8;6
6;9;8;6;6
8;9;6;6;9
6;6;8;6;6
9;6;9;6;6
8;9;6;5;6
6;6;9;6;9
6;6;6;9;5
6;8;6;9;6
8;6;6;6;6
6;8;9;8;6
9;6;6;9;9
6;6;6;9;6
6;6;6;8;9
6;8;8;6;6
9;6;6;6;8
6;9;6;6;6
6;6;8;8;6
9;9;8;6;8
9;8;6;6;9
6;6;6;6;8
6;6;6;9;8
6;6;8;6;6
9;8;6;9;9
6;8;6;6;6
8;9;8;6;8
9;6;8;6;8
6;8;9;9;6
9;8;9;6;9
6;6;6;6;9
8;6;6;6;6
6;6;9;9;8
6;6;6;6;8
6;6;9;6;6
6;6;6;6;8
9;6;6;6;6
6;8;6;9;6
6;6;9;6;6
8;8;6;9;9
9;8;6;6;9
9;9;8;6;9
6;6;9;6;6
8;6;6;9;6
8;6;6;6;6
6;9;9;9;6
9;8;6;8;6
8;6;8;8;9
8;6;6;6;6
6;6;8;9;6
9;8;8;6;8
8;6;5;8;6
8;6;8;6;6
6;8;9;6;9
9;8;8;6;9
6;6;8;6;6
6;8;6;6;8
9;6;6;6;9
9;6;6;5;6
6;6;6;6;8
5;6;6;8;8
5;6;8;6;6
6;9;8;6;8
6;5;6;6;6
8;6;6;6;8
9;6;6;6;6
9;8;8;6;8
6;9;6;8;9
6;6;6;9;6
6;6;9;9;8
9;6;8;6;8
8;9;6;5;8
6;6;6;6;9
9;8;6;8;9
6;6;8;8;6
6;6;6;9;6
9;6;9;8;8
6;6;6;6;9
6;6;9;6;6
6;6;6;6;9
5;6;6;6;8
8;6;6;6;6
8;6;6;6;5
6;8;8;8;6
6;9;9;9;8
8;6;8;9;9
8;6;8;6;6
6;6;6;6;8
8;6;9;6;9
9;9;6;8;9
9;6;9;6;6
6;6;6;6;5
6;8;6;8;6
8;8;9;5;6
9;8;6;6;9
8;8;6;9;6
9;6;6;8;8
6;6;6;8;6
6;9;9;6;6
6;6;6;6;6
8;6;6;9;8
