6;8;5;5;6
5;6;5;6;6
5;6;6;6;5
6;5;8;6;6
8;6;5;5;5
8;6;5;6;5
5;6;5;8;6
5;8;5;5;8
8;6;6;6;6
8;5;5;5;8
5;6;6;8;8
6;6;6;5;6
5;8;5;6;6
5;6;6;5;5
5;8;6;8;8
6;8;6;6;5
6;8;5;5;8
5;8;6;5;8
5;8;5;5;8
6;6;6;5;8
8;6;6;5;8
8;6;8;6;6
6;5;8;6;5
5;6;8;5;5
8;5;8;6;5
6;5;5;5;8
5;5;8;8;8
6;6;8;6;5
6;5;8;8;8
6;6;5;6;8
6;6;6;6;6
6;6;5;8;8
5;5;5;6;5
5;8;8;6;5
6;6;8;5;8
5;6;6;8;6
5;6;8;6;6
5;6;6;6;5
6;8;8;5;8
5;8;8;6;5
5;6;5;6;6
5;6;8;5;5
8;8;8;6;5
5;5;6;8;5
5;5;6;5;6
8;8;5;5;8
8;5;6;8;6
8;6;8;6;8
8;6;5;6;5
6;6;5;8;5
6;5;6;5;6
6;5;5;6;5
8;6;8;5;8
6;5;6;5;8
6;8;5;6;8
6;6;6;8;6
6;5;5;8;8
6;5;5;5;5
5;5;6;6;6
8;8;6;8;8
6;5;8;6;6
6;6;5;5;8
5;6;6;6;6
5;6;6;5;6
6;8;6;6;6
5;8;6;5;5
6;5;6;8;5
6;5;6;5;8
5;6;5;5;5
5;8;6;5;6
8;8;8;6;8
8;6;6;5;5
8;6;6;5;6
6;5;8;8;6
5;8;6;6;6
8;8;5;8;8
6;6;8;6;8
8;5;5;5;5
8;6;6;8;5
5;6;6;8;8
5;6;8;8;5
8;8;6;6;6
5;6;5;8;5
5;8;8;6;5
8;8;8;6;8
8;8;6;5;8
5;6;6;6;5
5;6;5;8;5
6;5;6;8;8
6;6;8;6;6
5;6;8;6;8
6;5;5;8;6
6;6;5;8;5
8;6;6;5;5
5;6;5;8;8
6;5;5;6;5
8;8;8;5;6
5;6;6;5;8
8;8;5;6;5
6;6;5;5;8
