11;7;7;7;7
10;11;10;9;10
9;11;10;10;6
7;10;8;9;7
8;8;9;8;7
9;10;9;7;10
7;11;10;7;9
7;8;6;6;8
11;10;11;8;11
10;9;10;6;8
6;7;7;8;8
8;11;8;6;7
7;9;6;8;8
7;7;7;10;10
6;9;8;9;9
8;9;7;7;6
10;10;6;10;8
10;7;10;10;8
10;9;6;6;9
10;8;7;10;8
11;10;10;7;11
9;10;9;11;7
11;7;7;11;7
6;10;11;8;7
8;10;11;7;10
7;7;7;6;7
7;7;9;10;7
7;8;7;10;10
6;7;8;9;11
9;10;8;9;8
7;7;9;8;10
10;10;8;9;11
7;6;7;6;6
9;8;8;8;9
10;8;8;7;8
7;8;7;11;9
9;8;8;6;10
7;11;6;8;7
8;11;10;7;9
7;7;11;10;9
9;8;7;6;6
9;7;8;7;8
9;8;11;7;8
6;8;7;11;8
10;6;7;10;7
8;9;7;7;8
8;10;10;8;6
8;10;11;8;8
8;6;10;8;8
6;7;6;9;6
6;6;10;10;7
8;6;7;8;10
10;6;8;7;11
8;7;8;10;8
8;9;10;10;11
11;10;8;8;7
7;7;8;11;9
10;6;7;9;10
6;8;10;9;8
8;9;10;8;8
10;7;11;7;7
6;8;6;7;9
10;7;7;8;7
7;11;9;7;9
8;8;9;7;10
7;8;7;7;7
7;7;6;8;6
8;10;7;10;8
7;9;6;6;7
6;11;10;6;7
8;11;7;9;11
10;7;6;6;8
9;11;8;7;7
10;7;10;8;6
6;9;10;9;7
9;8;10;10;8
11;8;8;10;7
11;7;8;10;7
8;8;9;10;10
7;10;8;9;7
6;11;7;9;8
8;9;6;9;9
7;9;7;8;10
9;8;8;7;7
11;8;7;6;8
8;11;8;9;9
6;7;10;11;10
7;9;10;11;8
7;6;10;8;9
7;7;8;9;8
7;7;11;7;11
10;7;10;9;10
11;10;7;8;7
8;7;10;8;7
6;11;9;7;8
10;10;10;8;10
11;8;7;7;8
7;7;6;7;11
7;8;7;9;10
9;7;6;10;8
