9;5;9;9;6
9;9;9;8;6
9;9;6;7;9
10;7;9;7;9
7;9;7;7;7
8;11;9;10;9
7;9;8;6;11
10;8;9;7;6
9;9;9;9;9
9;9;11;6;7
6;10;9;5;9
8;8;6;6;6
9;6;7;9;7
11;10;9;9;7
11;9;6;9;7
10;6;11;6;10
10;7;9;7;7
7;6;9;6;5
10;6;9;6;7
10;9;6;6;10
8;9;8;7;7
9;9;6;7;6
10;6;7;7;8
9;9;9;9;7
9;8;9;9;6
6;6;7;5;9
9;11;8;9;5
9;8;8;6;7
6;7;7;9;9
9;9;9;9;9
7;9;9;9;11
5;7;7;6;7
7;8;8;11;9
6;8;6;7;9
6;7;8;6;6
6;7;5;9;6
6;8;6;6;5
9;8;8;7;5
8;7;9;9;9
9;7;7;11;7
9;6;7;10;6
7;9;7;7;6
7;5;7;6;6
11;7;6;9;6
6;7;7;10;7
6;9;6;8;8
10;7;8;9;8
9;8;6;6;9
9;6;9;8;6
7;11;9;6;8
6;9;7;5;9
7;7;8;7;6
9;7;7;7;8
9;8;9;7;9
7;8;11;9;8
10;7;6;6;9
11;7;8;5;9
8;9;8;8;6
8;6;9;9;6
9;9;6;8;7
7;8;9;9;9
7;7;9;6;6
9;7;9;10;6
10;10;9;7;9
9;6;10;6;6
6;10;9;5;8
5;9;9;7;9
11;7;6;8;6
6;7;9;6;9
6;6;9;9;11
9;9;9;10;9
6;8;9;6;8
9;10;6;8;9
9;9;6;9;6
6;7;9;9;6
9;8;11;5;6
9;10;7;7;7
7;6;9;7;10
6;9;9;10;7
9;7;9;8;6
7;8;8;6;7
7;9;6;10;7
11;6;6;6;7
9;8;7;9;9
6;8;7;7;9
8;7;8;8;9
9;7;9;7;6
6;7;6;5;6
11;6;11;6;5
6;9;9;7;6
11;10;7;7;10
10;6;6;9;8
7;7;6;6;10
8;10;6;9;5
8;9;5;10;7
11;8;10;6;9
5;6;9;9;7
8;8;6;8;6
11;9;6;6;6
9;7;7;6;9
